0,1,key1,key2,key3,key4,cos1,cos2,cos3,cos4,diff1,diff2,diff3,diff4,shots,locations,cat1,cat2,cat3,cat4
1304265968,"{1670341259: 0.34386545419692993, 1670341265: 0.3347528874874115, 1576741859: 0.3220704197883606, 1766902656: 0.3173747658729553, 1297750358: 0.29160311818122864, 1844729123: 0.2815821170806885, 1572661505: 0.2814873158931732, 1846749125: 0.28065115213394165}",1670341259,1670341265,1576741859,1766902656,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[food],[food],[outdoors],[outdoors]
1578907034,"{1578946274: 0.4079977869987488, 1578939293: 0.37500837445259094, 1578953099: 0.3718569874763489, 1578954437: 0.3681125044822693, 1868703248: 0.34511369466781616, 1868709551: 0.34100261330604553, 1590102605: 0.33727845549583435, 1869911579: 0.33668053150177}",1578946274,1578939293,1578953099,1578954437,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[misc],[office],[misc],[misc]
1590329510,"{1590327362: 0.3742627501487732, 1590327437: 0.3120851516723633, 1590327461: 0.30410000681877136, 1570308374: 0.2957422137260437, 1571689451: 0.28887978196144104, 1571686586: 0.2849443256855011, 1590352280: 0.28485307097435, 1590327425: 0.2813948392868042}",1590327362,1590327437,1590327461,1570308374,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv2],[diffHint lv2],[diffHint lv2],[diffHint lv1],[],"['London England Great Britain', 'Cuba Capitolio Havana Cuba', 'Havana view to Catedral San Cristobal de la Habana Havana Cuba', 'Nizwa Ad Dakhiliyah Oman', 'Nizwa Ad Dakhiliyah Oman']",[outdoors],[outdoors],[outdoors],[outdoors]
1586672588,"{1587128735: 0.2729957699775696, 1586672609: 0.25646114349365234, 1588008527: 0.25487759709358215, 1590314084: 0.2514665126800537, 1277233040: 0.24972350895404816, 1570292714: 0.2386343628168106, 1847201867: 0.23761877417564392, 1587144335: 0.23417799174785614}",1587128735,1586672609,1588008527,1590314084,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[outdoors],[outdoors],[outdoors]
1857297395,"{1857297398: 0.3175039291381836, 1864634420: 0.3136122226715088, 1587980666: 0.31266605854034424, 1583872835: 0.3123786449432373, 1572542327: 0.3045617640018463, 1297792622: 0.2790166139602661, 1586693288: 0.2789294719696045, 1590164864: 0.27341845631599426}",1857297398,1864634420,1587980666,1583872835,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up shot of', 'Low angle view of', 'Horizontal shot of', 'Low angle view of']",[],[electronics],[electronics],[electronics],[electronics]
1590314078,"{1587039884: 0.29489755630493164, 1859182868: 0.2874547839164734, 1766929023: 0.2755054831504822, 1571344901: 0.2702750265598297, 1571343287: 0.25965002179145813, 1766928930: 0.2592625021934509, 1859201162: 0.25667092204093933, 1571343290: 0.24966961145401}",1587039884,1859182868,1766929023,1571344901,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Close up of'],"['Kleinwalsertal Allgau Germany', 'Luesener Alm Dolomite Alps South Tyrol Italy', 'Luesener Alm Dolomite Alps South Tyrol Italy']",[outdoors],[outdoors],[outdoors],[outdoors]
1586691008,"{1586690948: 0.3786872923374176, 1846008026: 0.3742685914039612, 1586689157: 0.3675661087036133, 1586690963: 0.3587605655193329, 1862083229: 0.35514920949935913, 1586690990: 0.35420501232147217, 1586690978: 0.34921711683273315, 1869278909: 0.3418596088886261}",1586690948,1846008026,1586689157,1586690963,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv3],"['Portrait ', 'Portrait ', 'Portrait ']",[],[misc],[food],[office],[misc]
1840647995,"{1840648001: 0.4563545286655426, 1873398569: 0.3858945369720459, 1844724179: 0.374993234872818, 1840562300: 0.349298357963562, 1844724194: 0.34827643632888794, 1840563596: 0.34398791193962097, 1869278822: 0.34213900566101074, 1844724134: 0.3421046733856201}",1840648001,1873398569,1844724179,1840562300,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Front view of', 'A low angle vertical shot of']",[],[office],[office],[office],[office]
1860726674,"{1860742307: 0.2623508870601654, 1586685119: 0.2501537501811981, 1576782452: 0.24598108232021332, 1581272372: 0.23752844333648682, 1590023090: 0.23564574122428894, 1840553852: 0.2347116768360138, 1576771907: 0.23197585344314575, 1571658905: 0.22638250887393951}",1860742307,1586685119,1576782452,1581272372,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Wide shot of', 'Side view of', 'Close up portrait of', 'Rear View of']",[],[electronics],[misc],[misc],[office]
1572486326,"{1571662058: 0.33554819226264954, 1576771940: 0.33192646503448486, 1571580875: 0.32234930992126465, 1571544890: 0.2951968312263489, 1846008092: 0.2917993664741516, 1571576858: 0.2910059094429016, 1710331535: 0.29060593247413635, 1587037112: 0.2890368402004242}",1571662058,1576771940,1571580875,1571544890,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[office],[misc],[outdoors],[misc]
1590329693,"{1571347718: 0.28728851675987244, 1571347796: 0.281435489654541, 216584888: 0.27146467566490173, 1571347802: 0.250948429107666, 1587843029: 0.25043970346450806, 1590357704: 0.24862554669380188, 1590329636: 0.24681954085826874, 1572528572: 0.24587830901145935}",1571347718,1571347796,216584888,1571347802,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Havana view to Catedral San Cristobal de la Habana Havana Cuba', 'London England Great Britain', 'Al Ain Emirate of Abu Dhabi United Arab Emirates', 'Nizwa Ad Dakhiliyah Oman', 'Nizwa Ad Dakhiliyah Oman']",[outdoors],[outdoors],[outdoors],[outdoors]
1590360719,"{1590181361: 0.3181716501712799, 1572542144: 0.3106442093849182, 1572538769: 0.30836451053619385, 1864637798: 0.3031359612941742, 1857286271: 0.2975940406322479, 1851485570: 0.29712748527526855, 1851485408: 0.29653406143188477, 1839581477: 0.29512202739715576}",1590181361,1572542144,1572538769,1864637798,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up of', 'Portrait of']",[],[outdoors],[misc],[misc],[outdoors]
1844731661,"{1844731667: 0.4113059341907501, 1588011563: 0.3389134407043457, 1581301721: 0.3206431567668915, 1844731634: 0.3204248547554016, 1844728907: 0.3165285587310791, 1847201882: 0.3096753656864166, 1868714480: 0.3078860342502594, 1844724032: 0.3059425950050354}",1844731667,1588011563,1581301721,1844731634,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv3],['Wide shot of'],[],[electronics],[office],[office],[electronics]
1862083157,"{1862086811: 0.27177274227142334, 1586684441: 0.2699252665042877, 1866109523: 0.26046618819236755, 1874804492: 0.24995218217372894, 1869911705: 0.24943619966506958, 1868714261: 0.24764953553676605, 1869318110: 0.24318672716617584, 1866109307: 0.24223078787326813}",1862086811,1586684441,1866109523,1874804492,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Portrait of', 'Portrait of', 'Portrait of']",[],[office],[misc],[animals],[food]
1572396350,"{1586703428: 0.26696234941482544, 1590200753: 0.24842581152915955, 1583609237: 0.2407633662223816, 1859233796: 0.23975543677806854, 1846400540: 0.2376767098903656, 1843605782: 0.23163382709026337, 1840561154: 0.22697243094444275, 1570348118: 0.22272630035877228}",1586703428,1590200753,1583609237,1859233796,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Davos Grisons Kanton Graubuenden Switzerland', 'Reschen Upper Vinschgau South Tyrol Italy', 'Woerthsee Bavaria Germany', 'Ronco to the Lake Maggiore Ticino Switzerland', 'Seefeld Bavaria Germany', 'Hellabrunn Zoo Munich Bavaria Germany']",[outdoors],[office],[indoors],[outdoors]
1864651172,"{1843609178: 0.2882557511329651, 1869314801: 0.2850046753883362, 1670340041: 0.26588231325149536, 1297781540: 0.26390713453292847, 1590339869: 0.26298677921295166, 1839585641: 0.260110467672348, 1587137246: 0.25950273871421814, 1878782237: 0.25794103741645813}",1843609178,1869314801,1670340041,1297781540,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Close up of'],[],[outdoors],[outdoors],[office],[outdoors]
1663817609,"{1663817615: 0.26614639163017273, 1817410446: 0.2614844739437103, 1297776680: 0.25336435437202454, 1572510440: 0.25324180722236633, 1663817651: 0.24479825794696808, 1874804519: 0.24256552755832672, 1864613948: 0.2404683381319046, 1571330825: 0.23231618106365204}",1663817615,1817410446,1297776680,1572510440,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Portrait of', 'Portrait of']",[],[indoors],[outdoors],[indoors],[indoors]
1571690498,"{1587129488: 0.3688119649887085, 1571353247: 0.3579849600791931, 1567877678: 0.3515399694442749, 1590209309: 0.3502030074596405, 1567878596: 0.3342767059803009, 1571333321: 0.3341343402862549, 1590209345: 0.32900387048721313, 1571338151: 0.32823172211647034}",1587129488,1571353247,1567877678,1590209309,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['View from', 'High angle view of']","['Livigno Pass to Switzerland', 'Klosters in winter Davos Grisons Switzerland', 'Ornes and Bodo north of the Arctic Circle Norway', 'Reine Lofoten Nordland County Norway', 'Sildpollnes famous church Sildpollnes Lofoten Austvagoy Island Nordland County Norway', 'Reine Lofoten Nordland County Norway']",[outdoors],[misc],[outdoors],[outdoors]
1840563596,"{1840648001: 0.36249086260795593, 1873398569: 0.36170607805252075, 1840559801: 0.3494872748851776, 1586689157: 0.34584903717041016, 1581301721: 0.3455592691898346, 1840647995: 0.34398791193962097, 1847201882: 0.34388595819473267, 1868709305: 0.3333666920661926}",1840648001,1873398569,1840559801,1586689157,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv1],"['Portrait of', 'Medium Close up shot of', 'Vertical wide shot of', 'Medium Close up shot of']",[],[office],[office],[office],[office]
1859181224,"{1874804267: 0.37824302911758423, 1859176814: 0.3429875671863556, 1581301721: 0.3360634744167328, 1847201882: 0.3359983265399933, 1868716577: 0.31200483441352844, 1868716595: 0.31147751212120056, 1844723999: 0.29845988750457764, 1859178500: 0.29607757925987244}",1874804267,1859176814,1581301721,1847201882,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Wide shot of', 'Vertical portrait of']",[],[office],[office],[office],[office]
1590363344,"{1590317492: 0.36154377460479736, 1590317510: 0.34355807304382324, 1570574009: 0.3431655168533325, 1570574012: 0.3424032926559448, 1570552823: 0.33447057008743286, 1570162070: 0.3338010311126709, 1590317534: 0.3316228687763214, 1571338088: 0.32558542490005493}",1590317492,1590317510,1570574009,1570574012,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Anse Takamaka Mahe Seychelles', 'Port Launay Marine National Park Mahe Seychelles', 'Anse Intendance Mahe Seychelles', 'Anse Takamaka Mahe Seychelles', 'Mahe Seychelles']",[outdoors],[outdoors],[outdoors],[outdoors]
1586666900,"{1572529604: 0.45578086376190186, 1570363850: 0.43170157074928284, 1590329666: 0.41238391399383545, 1843586504: 0.3421046733856201, 1587825008: 0.2970677316188812, 1844196854: 0.2798691689968109, 1570235681: 0.25372058153152466, 1840650371: 0.2493504136800766}",1572529604,1570363850,1590329666,1843586504,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up of', 'View of']",[],[outdoors],[outdoors],[outdoors],[misc]
1590061625,"{1590061685: 0.4364665448665619, 1590061796: 0.427221417427063, 1578932849: 0.4242866039276123, 1578932834: 0.41581982374191284, 1590034421: 0.41137048602104187, 1588026224: 0.40824323892593384, 1590065444: 0.4033004343509674, 1590056609: 0.3976551592350006}",1590061685,1590061796,1578932849,1578932834,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],[],[],[indoors],[indoors],[misc],[misc]
1846771241,"{1846771283: 0.39654919505119324, 1846771271: 0.3837805390357971, 1846771256: 0.30998682975769043, 1846771217: 0.29713284969329834, 1844767142: 0.2772800922393799, 1846771193: 0.2732138931751251, 1840563086: 0.26811739802360535, 1859349074: 0.2676328420639038}",1846771283,1846771271,1846771256,1846771217,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv3],['Portrait of'],[],[indoors],[indoors],[indoors],[indoors]
1590363419,"{1578215039: 0.34333398938179016, 1578932987: 0.2971799969673157, 1578935492: 0.2853654623031616, 1587034607: 0.2825833261013031, 1572486347: 0.2727084457874298, 1578927386: 0.27138015627861023, 1578935525: 0.27118268609046936, 1578935441: 0.26929378509521484}",1578215039,1578932987,1578935492,1587034607,[cosHint lv3],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Mahe Seychelles', 'Mahe Seychelles', 'Port Launay Marine National Park Mahe Seychelles', 'Anse Takamaka Mahe Seychelles']",[misc],[misc],[misc],[office]
1578933038,"{1576739426: 0.3786374628543854, 1670374844: 0.3682073950767517, 1839579032: 0.36539962887763977, 1578935336: 0.34631428122520447, 1571658974: 0.3406119644641876, 1868709551: 0.338670551776886, 1587998918: 0.3364098072052002, 1578935381: 0.33037304878234863}",1576739426,1670374844,1839579032,1578935336,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],['Portrait of'],[],[office],[office],[office],[misc]
1866001004,"{1843607069: 0.316049724817276, 1304263382: 0.305512011051178, 1869041636: 0.2910076379776001, 1817410308: 0.26196151971817017, 1670340044: 0.25572919845581055, 1866001040: 0.2529132068157196, 1844764268: 0.2523477375507355, 1844764277: 0.24616289138793945}",1843607069,1304263382,1869041636,1817410308,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Vertical rear view of', 'Horizontal profile shot of', 'Horizontal surface level shot of', 'Horizontal low angle tilted shot of']",[],[outdoors],[outdoors],[outdoors],[misc]
1817410236,"{1878688514: 0.3165813684463501, 1277368427: 0.293603777885437, 1873346210: 0.2848406732082367, 1817410242: 0.28216537833213806, 1587132728: 0.28061267733573914, 1587131942: 0.28013333678245544, 1816749447: 0.27734798192977905, 1860742235: 0.27726805210113525}",1878688514,1277368427,1873346210,1817410242,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv3],"['Low angle three quarter length shot of', 'Overhead shot of', 'Angled view of']",[],[misc],[outdoors],[misc],[outdoors]
1670341265,"{1304265968: 0.3347528874874115, 1766902656: 0.3149859309196472, 1576741859: 0.28609520196914673, 1869046529: 0.27931544184684753, 1670341259: 0.2777537703514099, 1846749125: 0.27623552083969116, 1844729147: 0.27362364530563354, 1588012475: 0.26710984110832214}",1304265968,1766902656,1576741859,1869046529,[cosHint lv3],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[food],[outdoors],[outdoors],[food]
1859334704,"{216583907: 0.35466015338897705, 216387149: 0.3176027834415436, 1590183653: 0.3167661726474762, 1585874819: 0.31109419465065, 1869279014: 0.302593857049942, 1572527732: 0.3008166253566742, 216573521: 0.2981306314468384, 1844194508: 0.29104000329971313}",216583907,216387149,1590183653,1585874819,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A Close up shot of', 'A portrait shot of', 'A portrait shot of', 'A medium shot of']",['Plaza de Espana Seville Spain'],[outdoors],[outdoors],[outdoors],[outdoors]
1590079862,"{1876091906: 0.2887018322944641, 1590079901: 0.2829565405845642, 1725722138: 0.27722448110580444, 1852922645: 0.2754649519920349, 1587139088: 0.26964113116264343, 1857288830: 0.2694127857685089, 1766915472: 0.2669976055622101, 1277230358: 0.2667355239391327}",1876091906,1590079901,1725722138,1852922645,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[outdoors],[outdoors],[outdoors],[misc]
1587990869,"{1587991697: 0.2886301875114441, 1587990881: 0.28593164682388306, 1587989924: 0.27018630504608154, 1587991709: 0.2560959458351135, 1586693717: 0.2520274519920349, 1587991700: 0.2501242160797119, 1868714480: 0.24862080812454224, 1297780760: 0.24594323337078094}",1587991697,1587990881,1587989924,1587991709,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv3],[diffHint lv2],[diffHint lv2],['Low angle view of'],[],[indoors],[indoors],[indoors],[indoors]
1868714531,"{1859178596: 0.34520384669303894, 1868714429: 0.3446443974971771, 1868714348: 0.3413522243499756, 1868714447: 0.34126120805740356, 1587989924: 0.31566283106803894, 1868714402: 0.31556427478790283, 1587991697: 0.31107479333877563, 1868714486: 0.3057737946510315}",1859178596,1868714429,1868714348,1868714447,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv2],[diffHint lv3],"['A distant vertical view of', 'A high angle view with Reflection of', 'A horizontal portrait of']",[],[office],[office],[office],[office]
1578208673,"{1578207938: 0.39658981561660767, 1578215051: 0.35246697068214417, 1576780013: 0.3346738815307617, 1578212957: 0.3276357650756836, 1578207899: 0.3218892216682434, 1590076868: 0.31834641098976135, 1570298798: 0.3131052851676941, 1578207902: 0.31158655881881714}",1578207938,1578215051,1576780013,1578212957,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv2],['Portrait of'],[],[misc],[misc],[outdoors],[misc]
